ID,Message,SPAM,Spam,text_norm,text_tokenized,text_lemmatized,Message_len,punct%
478616,"Ja andou em uma deivisom
Um
Sim
E cd um com seu istilo
Prefiro as antigas
Boa
Maneira
Mas prefiro carro
Meu modelo favoritp
2.0
Motor de santana
Familha grante
Eu tenho uma
Gosto muito dela
Sim
Fora que guando quero durmi na prai durmo nela
Sim
Sim
Mas e istiloza
Gosto de reforma carro antigo
O meu favorito e o opala ss
Ou ford galax
So to presisando arrumar uma mecanica pra aprenter mais
Po antigo
Tenho um quanto
Ta esguro
Gosto
E so que ja e mais atual
Nao
Se vc souber tradar
E mais resustente
Modelo novo
Mas a minha eu to motificando
Tenho30
Essa e boa
Ta de zoa
Po minha avo usa
Mas vc deve ter ums trinta
Kkkkk
E o viagra
Kkkkk
E so tomar remedio pra diareia
Kkkkk
A menina e casada
Kkkk
Novagina e bom
Que vc acha
Vc nao ententeu deicha
Kkkk,pq sera que rle falou",True,1,andou deivisom sim istilo prefiro antigas boa maneira mas prefiro carro meu modelo favoritp motor santana familha grante gosto sim fora guando quero durmi prai durmo nela sim sim mas istiloza gosto reforma carro antigo favorito opala ford galax presisando arrumar mecanica aprenter antigo tenho quanto esguro gosto atual nao souber tradar resustente modelo novo mas motificando tenho30 essa boa zoa avo usa mas deve ter ums trinta kkkkk viagra kkkkk tomar remedio diareia kkkkk menina casada kkkk novagina que acha ententeu deicha kkkkpq sera rle falou,"['andou', 'deivisom', 'sim', 'istilo', 'prefiro', 'antigas', 'boa', 'maneira', 'mas', 'prefiro', 'carro', 'meu', 'modelo', 'favoritp', 'motor', 'santana', 'familha', 'grante', 'gosto', 'sim', 'fora', 'guando', 'quero', 'durmi', 'prai', 'durmo', 'nela', 'sim', 'sim', 'mas', 'istiloza', 'gosto', 'reforma', 'carro', 'antigo', 'favorito', 'opala', 'ford', 'galax', 'presisando', 'arrumar', 'mecanica', 'aprenter', 'antigo', 'tenho', 'quanto', 'esguro', 'gosto', 'atual', 'nao', 'souber', 'tradar', 'resustente', 'modelo', 'novo', 'mas', 'motificando', 'tenho30', 'essa', 'boa', 'zoa', 'avo', 'usa', 'mas', 'deve', 'ter', 'ums', 'trinta', 'kkkkk', 'viagra', 'kkkkk', 'tomar', 'remedio', 'diareia', 'kkkkk', 'menina', 'casada', 'kkkk', 'novagina', 'que', 'acha', 'ententeu', 'deicha', 'kkkkpq', 'sera', 'rle', 'falou']","['andou', 'deivisom', 'sim', 'istilo', 'prefiro', 'antigas', 'boa', 'maneira', 'ma', 'prefiro', 'carro', 'meu', 'modelo', 'favoritp', 'motor', 'santana', 'familha', 'grante', 'gosto', 'sim', 'forum', 'guando', 'quero', 'durmi', 'prai', 'durmo', 'nela', 'sim', 'sim', 'ma', 'istiloza', 'gosto', 'reforma', 'carro', 'antigo', 'favorito', 'opala', 'ford', 'galax', 'presisando', 'arrumar', 'mecanica', 'aprenter', 'antigo', 'tenho', 'quanto', 'esguro', 'gosto', 'atual', 'nao', 'souber', 'tradar', 'resustente', 'modelo', 'novo', 'ma', 'motificando', 'tenho30', 'essa', 'boa', 'zoa', 'avo', 'usa', 'ma', 'deve', 'ter', 'ums', 'trinta', 'kkkkk', 'viagra', 'kkkkk', 'tomar', 'remedio', 'diareia', 'kkkkk', 'menina', 'casada', 'kkkk', 'novagina', 'que', 'acha', 'ententeu', 'deicha', 'kkkkpq', 'serum', 'rle', 'falou']",669,0.3
365497,Me ajuda aí mariana.,False,0,ajuda mariana,"['ajuda', 'mariana']","['ajuda', 'mariana']",17,5.8999999999999995
332529,"Como muitos vídeos já foram editados, alguns cortam o detalhe da peça, outros mostram a peça antes e outros depois. Mas é fato que aquele objeto era do helicóptero.",False,0,como muitos videos editados alguns cortam detalhe peca outros mostram peca antes outros mas fato objeto helicoptero,"['como', 'muitos', 'videos', 'editados', 'alguns', 'cortam', 'detalhe', 'peca', 'outros', 'mostram', 'peca', 'antes', 'outros', 'mas', 'fato', 'objeto', 'helicoptero']","['como', 'muitos', 'video', 'editados', 'alguns', 'cortam', 'detalhe', 'peca', 'outros', 'mostram', 'peca', 'ante', 'outros', 'ma', 'fato', 'objeto', 'helicoptero']",136,2.9000000000000004
303895,Vcs poderiam fazer uma reportagem sobre Badminton!!?,False,0,vcs poderiam fazer reportagem sobre badminton,"['vcs', 'poderiam', 'fazer', 'reportagem', 'sobre', 'badminton']","['vcs', 'poderiam', 'fazer', 'reportagem', 'sobre', 'badminton']",46,6.5
766205,"Avenida Brasil altura da descida do viaduto de Parada de Lucas, sentido Centro",False,0,avenida brasil altura descida viaduto parada lucas sentido centro,"['avenida', 'brasil', 'altura', 'descida', 'viaduto', 'parada', 'lucas', 'sentido', 'centro']","['avenida', 'brasil', 'altura', 'descida', 'viaduto', 'parada', 'lucas', 'sentido', 'centro']",66,1.5
612445,"Bicho pegando no Galeão
Taxistas fecharam o aeroporto",False,0,bicho pegando galeao taxistas fecharam aeroporto,"['bicho', 'pegando', 'galeao', 'taxistas', 'fecharam', 'aeroporto']","['bicho', 'pegando', 'galeao', 'taxistas', 'fecharam', 'aeroporto']",47,0.0
372905,"Vc nao me deram resposta de nada
Sobre o posto de saude da clinica da familia.
Q nao tem medico so teve na semana q foi inaugurado.
????????????????????????????????????????????????????????????????????????????????????????????????????",False,0,deram resposta nada sobre posto saude clinica familia medico semana inaugurado,"['deram', 'resposta', 'nada', 'sobre', 'posto', 'saude', 'clinica', 'familia', 'medico', 'semana', 'inaugurado']","['deram', 'resposta', 'nada', 'sobre', 'posto', 'saude', 'clinica', 'familia', 'medico', 'semana', 'inaugurado']",208,49.0
938027,Moradores da Ilha pedem que o Bom Dia Rio cobre do secretário de transportes Carlos Osório promessa feita ao vivo no programa quando houve o acidente com a barca Vital Brasil de que um catamarã novo comprado da China entraria em operação na linha Cocotá até final de junho.,False,0,moradores ilha pedem bom dia rio cobre secretario transportes carlos osorio promessa feita vivo programa acidente barca vital brasil catamara novo comprado china entraria operacao linha cocota final junho,"['moradores', 'ilha', 'pedem', 'bom', 'dia', 'rio', 'cobre', 'secretario', 'transportes', 'carlos', 'osorio', 'promessa', 'feita', 'vivo', 'programa', 'acidente', 'barca', 'vital', 'brasil', 'catamara', 'novo', 'comprado', 'china', 'entraria', 'operacao', 'linha', 'cocota', 'final', 'junho']","['moradores', 'ilha', 'pedem', 'bom', 'dia', 'rio', 'cobre', 'secretario', 'transportes', 'carlos', 'osorio', 'promessa', 'feita', 'vivo', 'programa', 'acidente', 'barca', 'vital', 'brasil', 'catamara', 'novo', 'comprado', 'china', 'entraria', 'operacao', 'linha', 'cocota', 'final', 'junho']",225,0.4
508459,"Bom dia Rio Volta Já_x000D_
Foto de Washington Rio das Ostras",False,0,bom dia rio volta ja_x000d_ foto washington rio ostras,"['bom', 'dia', 'rio', 'volta', 'ja_x000d_', 'foto', 'washington', 'rio', 'ostras']","['bom', 'dia', 'rio', 'volta', 'ja_x000d_', 'foto', 'washington', 'rio', 'ostras']",52,3.8
506255,Nao tem agua pra beber pro paciente,False,0,nao agua beber pro paciente,"['nao', 'agua', 'beber', 'pro', 'paciente']","['nao', 'agua', 'beber', 'pro', 'paciente']",29,0.0
303542,Eles reviram os lixos de tds os vizinho nao aguento mas ter q junta o lixos q eles tiram da lixeira,False,0,eles reviram lixos tds vizinho aguento ter junta lixos tiram lixeira,"['eles', 'reviram', 'lixos', 'tds', 'vizinho', 'aguento', 'ter', 'junta', 'lixos', 'tiram', 'lixeira']","['eles', 'reviram', 'lixos', 'tds', 'vizinho', 'aguento', 'ter', 'junta', 'lixos', 'tiram', 'lixeira']",79,0.0
512491,"Troca de tiros acaba com um homem morto na rua do Detran, em frente ao shopping grande rio",False,0,troca tiros acaba homem morto rua detran frente shopping grande rio,"['troca', 'tiros', 'acaba', 'homem', 'morto', 'rua', 'detran', 'frente', 'shopping', 'grande', 'rio']","['troca', 'tiro', 'acaba', 'homem', 'morto', 'rua', 'detran', 'frente', 'shopping', 'grande', 'rio']",73,1.4000000000000001
685230,"&quot;♡Nem sempre um rostinho bonito, significa que a sua felicidade esta completa, pois um velho sábio dizia &quot;......A felicidade nao se encontra em um rosto bonito, mas sim em um coração sincero.✨🍃 👊😌✨
     
     - &#x27; 😉🍃
   Bom dia. ❤ ✌🍃👐",True,1,quotnem sempre rostinho bonito significa felicidade completa pois velho sabio dizia quota felicidade encontra rosto bonito sim coracao sincero  x27 bom dia ,"['quotnem', 'sempre', 'rostinho', 'bonito', 'significa', 'felicidade', 'completa', 'pois', 'velho', 'sabio', 'dizia', 'quota', 'felicidade', 'encontra', 'rosto', 'bonito', 'sim', 'coracao', 'sincero', 'x27', 'bom', 'dia', '']","['quotnem', 'sempre', 'rostinho', 'bonito', 'significa', 'felicidade', 'completa', 'poi', 'velho', 'sabio', 'dizia', 'quota', 'felicidade', 'encontra', 'rosto', 'bonito', 'sim', 'coracao', 'sincero', 'x27', 'bom', 'dia', '']",198,9.6
942960,VAMOS ORA ABRÃ A SUA BÍBLIA NO LIVRO DE MATEUS CP 6 VR 9 ao 13 peça licença a_ (DEUS)  Dobre seus joelhos e ORE COM FÉ e AMOR AMÉM 🙏🙏🙏,True,1,vamos ora abra sua biblia livro mateus peca licenca deus dobre joelhos ore com amor amem ,"['vamos', 'ora', 'abra', 'sua', 'biblia', 'livro', 'mateus', 'peca', 'licenca', 'deus', 'dobre', 'joelhos', 'ore', 'com', 'amor', 'amem', '']","['vamos', 'os', 'abra', 'sua', 'biblia', 'livro', 'mateus', 'peca', 'licenca', 'deus', 'dobre', 'joelhos', 'ore', 'com', 'amor', 'amem', '']",103,2.9000000000000004
604495,Por favor olhem pela região do Lgo do Machado e arredores TB.,False,0,por favor olhem regiao lgo machado arredores,"['por', 'favor', 'olhem', 'regiao', 'lgo', 'machado', 'arredores']","['por', 'favor', 'olhem', 'regiao', 'lgo', 'machado', 'arredores']",50,2.0
503959,"Bom dia a todos do rj sou julio cesar.. estou na bacia de campos trabalhando embarcado sou taifeiro da maersk.. o mar esta muito brabo.. fiz uma foto pra vcs da noite virando dia...obrigado
Estou assistindo vcss essa frente fria esta aqui na bacia de campos mal tempo aqui em alto mar..
Obrigado..🙏🙏🙏🙏",True,1,bom dia todos julio cesar bacia campos trabalhando embarcado taifeiro maersk mar brabo fiz foto vcs noite virando diaobrigado estou assistindo vcss frente fria aqui bacia campos mal tempo aqui alto mar obrigado,"['bom', 'dia', 'todos', 'julio', 'cesar', 'bacia', 'campos', 'trabalhando', 'embarcado', 'taifeiro', 'maersk', 'mar', 'brabo', 'fiz', 'foto', 'vcs', 'noite', 'virando', 'diaobrigado', 'estou', 'assistindo', 'vcss', 'frente', 'fria', 'aqui', 'bacia', 'campos', 'mal', 'tempo', 'aqui', 'alto', 'mar', 'obrigado']","['bom', 'dia', 'todos', 'julio', 'cesar', 'bacia', 'campos', 'trabalhando', 'embarcado', 'taifeiro', 'maersk', 'mar', 'brabo', 'fiz', 'foto', 'vcs', 'noite', 'virando', 'diaobrigado', 'estou', 'assistindo', 'vcss', 'frente', 'fria', 'aqui', 'bacia', 'campos', 'mal', 'tempo', 'aqui', 'alto', 'mar', 'obrigado']",251,5.2
262551,Rod. Pres. Dutra toda parada de Nova Iguaçu até trevo Margarida,False,0,rod pres dutra toda parada nova iguacu trevo margarida,"['rod', 'pres', 'dutra', 'toda', 'parada', 'nova', 'iguacu', 'trevo', 'margarida']","['rod', 'pres', 'dutra', 'toda', 'parada', 'nova', 'iguacu', 'trevo', 'margarida']",53,3.8
393794,"Kkkkkkkk
Kkkkkkk
Isso aê Ana",True,1,kkkkkkkk kkkkkkk isso ana,"['kkkkkkkk', 'kkkkkkk', 'isso', 'ana']","['kkkkkkkk', 'kkkkkkk', 'isso', 'ana']",26,0.0
720875,"pera ai qm vai ter coragem de peitar a justiça de querer multar 10mil por greve
e vai dizer greve ilegal
mas eles tbm multam os lideres",False,0,pera ter coragem peitar justica querer multar 10mil greve dizer greve ilegal tbm multam lideres,"['pera', 'ter', 'coragem', 'peitar', 'justica', 'querer', 'multar', '10mil', 'greve', 'dizer', 'greve', 'ilegal', 'tbm', 'multam', 'lideres']","['pera', 'ter', 'coragem', 'peitar', 'justica', 'querer', 'multar', '10mil', 'greve', 'dizer', 'greve', 'ilegal', 'tbm', 'multam', 'lideres']",111,0.0
370154,"C
Oitora
Tnc Ed
Serio
Com quem?
Sozinho?
O peludo não te ajudou?
Que isso! Q hrs?
Caralho
Não tinha mais ninguém
Como conseguiu?
Sem ninguem
Tnc
Caô
Vai p piscicologa
VC queria apanhar entao
Cabeca?
Gelo nessa porra
E da uma sumida
O arroz vazou tb
Fdp
O dedo ta foda
Parece ate minha casseta
E  o pe
Ta trank
Cuida da mao ai, as vezes pode sair pus
E normal
Principalmente do dedao
Tenho
Kkkk
VC e vigia? Trabalha a noite
Porra
Vai fuder
Que isso
Fudeu?
O Arroz vai 20 vx pra conseguir um quete
Se calcularmos que em media gasta se 300 pratas.....Ele gasta 6000 para comer uma. Prejuízo não?",True,1,oitora tnc serio com sozinho peludo ajudou que hrs caralho nao ninguem como conseguiu sem ninguem tnc cao vai piscicologa queria apanhar entao cabeca gelo nessa porra sumida arroz vazou fdp dedo foda parece ate casseta trank cuida mao vezes pode sair pus normal principalmente dedao tenho kkkk vigia trabalha noite porra vai fuder que fudeu arroz conseguir quete calcularmos media gasta 300 pratasele gasta 6000 comer prejuizo,"['oitora', 'tnc', 'serio', 'com', 'sozinho', 'peludo', 'ajudou', 'que', 'hrs', 'caralho', 'nao', 'ninguem', 'como', 'conseguiu', 'sem', 'ninguem', 'tnc', 'cao', 'vai', 'piscicologa', 'queria', 'apanhar', 'entao', 'cabeca', 'gelo', 'nessa', 'porra', 'sumida', 'arroz', 'vazou', 'fdp', 'dedo', 'foda', 'parece', 'ate', 'casseta', 'trank', 'cuida', 'mao', 'vezes', 'pode', 'sair', 'pus', 'normal', 'principalmente', 'dedao', 'tenho', 'kkkk', 'vigia', 'trabalha', 'noite', 'porra', 'vai', 'fuder', 'que', 'fudeu', 'arroz', 'conseguir', 'quete', 'calcularmos', 'media', 'gasta', '300', 'pratasele', 'gasta', '6000', 'comer', 'prejuizo']","['oitora', 'tnc', 'serio', 'com', 'sozinho', 'peludo', 'ajudou', 'que', 'hr', 'caralho', 'nao', 'ninguem', 'como', 'conseguiu', 'sem', 'ninguem', 'tnc', 'cao', 'vai', 'piscicologa', 'queria', 'apanhar', 'entao', 'cabeca', 'gelo', 'nessa', 'porra', 'sumida', 'arroz', 'vazou', 'fdp', 'dedo', 'foda', 'parece', 'ate', 'casseta', 'trank', 'cuida', 'mao', 'vezes', 'pode', 'sair', 'pu', 'normal', 'principalmente', 'dedao', 'tenho', 'kkkk', 'vigia', 'trabalha', 'noite', 'porra', 'vai', 'fuder', 'que', 'fudeu', 'arroz', 'conseguir', 'quete', 'calcularmos', 'medium', 'gasta', '300', 'pratasele', 'gasta', '6000', 'comer', 'prejuizo']",514,3.3000000000000003
314960,"Boa tarde quero fazer uma denúncia de desperdício de agua na Gal.Rondon  em Duque de Caxias. Perto da estação do corte 8
Em frente esse número
O desperdício e 24 hrs",False,0,boa tarde quero fazer denuncia desperdicio agua galrondon duque caxias perto estacao corte frente numero desperdicio hrs,"['boa', 'tarde', 'quero', 'fazer', 'denuncia', 'desperdicio', 'agua', 'galrondon', 'duque', 'caxias', 'perto', 'estacao', 'corte', 'frente', 'numero', 'desperdicio', 'hrs']","['boa', 'tarde', 'quero', 'fazer', 'denuncia', 'desperdicio', 'agua', 'galrondon', 'duque', 'caxias', 'perto', 'estacao', 'corte', 'frente', 'numero', 'desperdicio', 'hr']",136,1.5
292117,Incêndio na padaria ioni  do Nelson.. cafubar. .,False,0,incendio padaria ioni nelson cafubar,"['incendio', 'padaria', 'ioni', 'nelson', 'cafubar']","['incendio', 'padaria', 'ioni', 'nelson', 'cafubar']",40,10.0
370023,Meu nome é Ana alice tenho 14 anos e até hj nunca vi um asfalto por aqui em VILLAGE DO SOL!!!,False,0,meu nome ana alice anos nunca asfalto aqui village sol,"['meu', 'nome', 'ana', 'alice', 'anos', 'nunca', 'asfalto', 'aqui', 'village', 'sol']","['meu', 'nome', 'ana', 'alice', 'ano', 'nunca', 'asfalto', 'aqui', 'village', 'sol']",73,4.1000000000000005
267531,Aqui e Wellington,True,1,aqui wellington,"['aqui', 'wellington']","['aqui', 'wellington']",15,0.0
765759,Veronica de olaria,False,0,veronica olaria,"['veronica', 'olaria']","['veronica', 'olaria']",16,0.0
414978,"Bom dia grupo,desculpa à todos por não me pronunciar,não é por covardia,simplesmente estou esperando o momento certo.Mais estou com vcs pra o que der e vier.",True,1,bom dia grupodesculpa todos pronunciarnao covardiasimplesmente esperando momento certomais vcs der vier,"['bom', 'dia', 'grupodesculpa', 'todos', 'pronunciarnao', 'covardiasimplesmente', 'esperando', 'momento', 'certomais', 'vcs', 'der', 'vier']","['bom', 'dia', 'grupodesculpa', 'todos', 'pronunciarnao', 'covardiasimplesmente', 'esperando', 'momento', 'certomais', 'vcs', 'der', 'vier']",132,3.8
466034,Sol de arraial do cabo,False,0,sol arraial cabo,"['sol', 'arraial', 'cabo']","['sol', 'arraial', 'cabo']",18,0.0
500016,"Buracos grandes, com acumulo de agua, nas pistas de velocidade do Aterro, que nao se consegue ver durante a semana e ninguem liga ate causar acidente. E dengue.",False,0,buracos grandes acumulo agua pistas velocidade aterro consegue ver durante semana ninguem liga ate causar acidente dengue,"['buracos', 'grandes', 'acumulo', 'agua', 'pistas', 'velocidade', 'aterro', 'consegue', 'ver', 'durante', 'semana', 'ninguem', 'liga', 'ate', 'causar', 'acidente', 'dengue']","['buracos', 'grandes', 'acumulo', 'agua', 'pistas', 'velocidade', 'aterro', 'consegue', 'ver', 'durante', 'semana', 'ninguem', 'liga', 'ate', 'causar', 'acidente', 'dengue']",133,3.8
1018536,"A versão vampira?
A versão vampira?",True,1,versao vampira versao vampira,"['versao', 'vampira', 'versao', 'vampira']","['versao', 'vampira', 'versao', 'vampira']",31,6.5
989233,"Trem bala
Trem bala",True,1,trem bala trem bala,"['trem', 'bala', 'trem', 'bala']","['trem', 'bala', 'trem', 'bala']",17,0.0
795917,"amigao final 3612 isso é boato
boato do ano passado
comunique a quem lhe repassou",True,1,amigao final 3612 boato boato ano passado comunique repassou,"['amigao', 'final', '3612', 'boato', 'boato', 'ano', 'passado', 'comunique', 'repassou']","['amigao', 'final', '3612', 'boato', 'boato', 'ano', 'passado', 'comunique', 'repassou']",69,0.0
783718,Todo mintidooo,True,1,todo mintidooo,"['todo', 'mintidooo']","['todo', 'mintidooo']",13,0.0
477494,Mensagem de sequestro por favor faça uma reportagem sobre o assunto,False,0,mensagem sequestro favor faca reportagem sobre assunto,"['mensagem', 'sequestro', 'favor', 'faca', 'reportagem', 'sobre', 'assunto']","['mensagem', 'sequestro', 'favor', 'faca', 'reportagem', 'sobre', 'assunto']",57,0.0
446591,Filmagem: Igor Santiago - Endereço: Estrada dos Caboclos em Campo Grande RJ - a cada dia que passa tem mais entulho e próximo a condomínios novos e habitados.,False,0,filmagem igor santiago endereco estrada caboclos campo grande cada dia passa entulho proximo condominios novos habitados,"['filmagem', 'igor', 'santiago', 'endereco', 'estrada', 'caboclos', 'campo', 'grande', 'cada', 'dia', 'passa', 'entulho', 'proximo', 'condominios', 'novos', 'habitados']","['filmagem', 'igor', 'santiago', 'endereco', 'estrada', 'caboclos', 'campo', 'grande', 'cada', 'dia', 'passa', 'entulho', 'proximo', 'condominios', 'novos', 'habitados']",131,3.8
663020,"Bom dia
Tenho uma denucia
Minha quadrinha da rua esta so asfaltada e o portao quebrado pode chanar aquela moça pr vim aqui",False,0,bom dia tenho denucia minha quadrinha rua asfaltada portao quebrado pode chanar moca vim aqui,"['bom', 'dia', 'tenho', 'denucia', 'minha', 'quadrinha', 'rua', 'asfaltada', 'portao', 'quebrado', 'pode', 'chanar', 'moca', 'vim', 'aqui']","['bom', 'dia', 'tenho', 'denucia', 'minha', 'quadrinha', 'rua', 'asfaltada', 'portao', 'quebrado', 'pode', 'chanar', 'moca', 'vim', 'aqui']",102,0.0
726869,Opz tamos ai,True,1,opz tamos,"['opz', 'tamos']","['opz', 'tamos']",10,0.0
393169,Fiz dois videos mas acabou travando,True,1,fiz dois videos acabou travando,"['fiz', 'dois', 'videos', 'acabou', 'travando']","['fiz', 'doi', 'video', 'acabou', 'travando']",30,0.0
767632,Da uma olhada no preço do frete desse aparelho de jantar.,True,1,olhada preco frete desse aparelho jantar,"['olhada', 'preco', 'frete', 'desse', 'aparelho', 'jantar']","['olhada', 'preco', 'frete', 'desse', 'aparelho', 'jantar']",47,2.1
600510,"Também ja cansei de ligar pro 1746  transporte inrregular de estudante fecham a rua em santissimo
Impedindo a saida de moradores de suas garagens vou fazer um video e mandsf",False,0,tambem cansei ligar pro 1746 transporte inrregular estudante fecham rua santissimo impedindo saida moradores garagens vou fazer video mandsf,"['tambem', 'cansei', 'ligar', 'pro', '1746', 'transporte', 'inrregular', 'estudante', 'fecham', 'rua', 'santissimo', 'impedindo', 'saida', 'moradores', 'garagens', 'vou', 'fazer', 'video', 'mandsf']","['tambem', 'cansei', 'ligar', 'pro', '1746', 'transporte', 'inrregular', 'estudante', 'fecham', 'rua', 'santissimo', 'impedindo', 'saida', 'moradores', 'garagens', 'vou', 'fazer', 'video', 'mandsf']",144,0.0
399879,O que eu ouvi que a pro saude nao quis se pronunciar sobre o pgtoo,False,0,ouvi pro saude quis pronunciar sobre pgtoo,"['ouvi', 'pro', 'saude', 'quis', 'pronunciar', 'sobre', 'pgtoo']","['ouvi', 'pro', 'saude', 'quis', 'pronunciar', 'sobre', 'pgtoo']",52,0.0
547558,"Rachel bom dia automóvel clube trânsito bom em Tomás coelho sentido centro
Fachel",False,0,rachel dia automovel clube transito tomas coelho sentido centro fachel,"['rachel', 'dia', 'automovel', 'clube', 'transito', 'tomas', 'coelho', 'sentido', 'centro', 'fachel']","['rachel', 'dia', 'automovel', 'clube', 'transito', 'tomas', 'coelho', 'sentido', 'centro', 'fachel']",70,0.0
596246,Vê ai a corrupção,False,0,corrupcao,['corrupcao'],['corrupcao'],14,0.0
734697,"Falaram que foi traição vi no facebook.  Aconteceu mrm .
Mataram mrm um casal .
Ne .
😂😂😂😂😂
Nem tem.motivos pra tanta risadas MT 😒😒
Hmm.",True,1,falaram traicao facebook aconteceu mrm mataram mrm casal  nem temmotivos tanta risadas hmm,"['falaram', 'traicao', 'facebook', 'aconteceu', 'mrm', 'mataram', 'mrm', 'casal', 'nem', 'temmotivos', 'tanta', 'risadas', 'hmm']","['falaram', 'traicao', 'facebook', 'aconteceu', 'mrm', 'mataram', 'mrm', 'casal', 'nem', 'temmotivos', 'tanta', 'risadas', 'hmm']",114,5.3
728282,Acidente Americas sentido Santa Cruz,False,0,acidente americas sentido santa cruz,"['acidente', 'americas', 'sentido', 'santa', 'cruz']","['acidente', 'america', 'sentido', 'santa', 'cruz']",32,0.0
966767,"Posso ir junto?
Posso ir tambem
😂😂",True,1,posso junto posso tambem,"['posso', 'junto', 'posso', 'tambem']","['posso', 'junto', 'posso', 'tambem']",30,3.3000000000000003
1033090,"😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
Tava faltando isso
Tava faltando isso
😂😂😂👌
😂😂😂👌",True,1,    tava faltando tava faltando  ,"['', 'tava', 'faltando', 'tava', 'faltando', '']","['', 'tava', 'faltando', 'tava', 'faltando', '']",183,0.0
474259,"Meu nome é Roberto moro em São Gonçalo, bairro Paraiso. Estou na rua Adino Xavier esquina com a Trav. Souza, olha a situação destas ruas. Socorro RJTV!",False,0,meu nome roberto moro sao goncalo bairro paraiso estou rua adino xavier esquina trav souza olha situacao destas ruas socorro rjtv,"['meu', 'nome', 'roberto', 'moro', 'sao', 'goncalo', 'bairro', 'paraiso', 'estou', 'rua', 'adino', 'xavier', 'esquina', 'trav', 'souza', 'olha', 'situacao', 'destas', 'ruas', 'socorro', 'rjtv']","['meu', 'nome', 'roberto', 'moro', 'sao', 'goncalo', 'bairro', 'paraiso', 'estou', 'rua', 'adino', 'xavier', 'esquina', 'trav', 'souza', 'olha', 'situacao', 'destas', 'ruas', 'socorro', 'rjtv']",125,4.8
459848,Fotos de robertinho eu que vos fala o fotógrafado sensibilizado com roubo improvisou esses oculos,False,0,fotos robertinho fala fotografado sensibilizado roubo improvisou oculos,"['fotos', 'robertinho', 'fala', 'fotografado', 'sensibilizado', 'roubo', 'improvisou', 'oculos']","['fotos', 'robertinho', 'fala', 'fotografado', 'sensibilizado', 'roubo', 'improvisou', 'oculos']",83,0.0
565093,Tem um cara aqui q rouba crianças,False,0,tem cara aqui rouba criancas,"['tem', 'cara', 'aqui', 'rouba', 'criancas']","['tem', 'cara', 'aqui', 'rouba', 'criancas']",27,0.0
627473,"Nego e foda ne vei
KKKKKKKKKjj",True,1,nego foda vei kkkkkkkkkjj,"['nego', 'foda', 'vei', 'kkkkkkkkkjj']","['nego', 'foda', 'vei', 'kkkkkkkkkjj']",26,0.0
352554,"😂😂😂😂😂😂😂😂
Tem ppk Ronald? 😂😂😂
😂😂😂😂😂😂😢
😂😂😂😂😂😂😂*
Vou parar pq nn falo dessas coisas
👼",True,1, tem ppk ronald    vou parar falo dessas coisas,"['', 'tem', 'ppk', 'ronald', 'vou', 'parar', 'falo', 'dessas', 'coisas']","['', 'tem', 'ppk', 'ronald', 'vou', 'parar', 'falo', 'dessas', 'coisas']",73,2.7
461901,"Travessa Arthur Alves da Motta , Centro de São Gonçalo, atrás do SESI.",False,0,travessa arthur alves motta centro sao goncalo atras sesi,"['travessa', 'arthur', 'alves', 'motta', 'centro', 'sao', 'goncalo', 'atras', 'sesi']","['travessa', 'arthur', 'alves', 'motta', 'centro', 'sao', 'goncalo', 'atras', 'sesi']",58,5.2
698979,"To aqui po,",True,1,aqui,['aqui'],['aqui'],9,11.1
897614,"Olha, esqueci de mostrar ontem 👌
😂😂😂😂
Neem pinto n deve ter akela coisa
Ashuahha vdd
😂😂",True,1,olha esqueci mostrar ontem  neem pinto deve ter akela coisa ashuahha vdd,"['olha', 'esqueci', 'mostrar', 'ontem', 'neem', 'pinto', 'deve', 'ter', 'akela', 'coisa', 'ashuahha', 'vdd']","['olha', 'esqueci', 'mostrar', 'ontem', 'neem', 'pinto', 'deve', 'ter', 'akela', 'coisa', 'ashuahha', 'vdd']",75,1.3
846680,Vazamento de água a meses na rua Olívia Lopes no bairro arsenal em São Gonçalo RJ!,False,0,vazamento agua meses rua olivia lopes bairro arsenal sao goncalo,"['vazamento', 'agua', 'meses', 'rua', 'olivia', 'lopes', 'bairro', 'arsenal', 'sao', 'goncalo']","['vazamento', 'agua', 'me', 'rua', 'olivia', 'lope', 'bairro', 'arsenal', 'sao', 'goncalo']",67,1.5
